id_transfermarkt,nombre_transfermarkt,posicion_transfermarkt,id_fbref,mejor_nombre_fbref,mejor_score
913955,yadam santana,Medio,4737cebe,adnan januzaj,54
355689,sory kaba,Delantero,c2c8897d,alberto moleiro,42
237617,cristian herrera,Delantero,833fb62e,sandro ramirez,40
940462,pau ferrer,Delantero,618f396a,manuel fuster,52
274753,carlos gutierrez,Defensa,346feec5,jeremy blasco,41
709339,nacho garcia,Defensa,8fa6026e,tony abad,38
1008957,fadia fofana,Defensa,8fa6026e,tony abad,48
1094227,diego espinosa,Defensa,3c3bd9fa,diego gonzalez,57
946291,alin serban,Defensa,957251b2,ruben pulido penas,48
635859,fernando guerrero,Medio,b68138a8,javier hernandez,55
648076,jovanny bolivar,Delantero,9d4c3227,gerard valentin,47
741255,iker gil,Delantero,e330a39b,iker unzueta,67
626954,imanol garcia de albeniz,Defensa,ab7bf91d,daniel vivian,49
834487,hugo rincon,Defensa,b6e50615,yuri berchiche,32
1056971,aingeru olabarrieta,Delantero,a461f098,adu ares,44
167228,raul lizoain,Portero,a9ab3b32,pablo cunat,35
536843,jose saldana,Portero,0284f8ea,nono gomez,36
62947,tomas mejias,Portero,33d2c795,toni fuidias,50
1178739,juan carlos sabater,Defensa,ba71d071,pedro alcala,45
709337,david guerrero,Defensa,2ceb58ab,jairo izquierdo,41
803377,fromsa,Defensa,2ceb58ab,jairo izquierdo,29
636697,arnau sola,Defensa,360bdcee,angel andugar,43
277962,hector hevel,Medio,5a36f180,dani escriche,40
795028,mamadou cellou,Delantero,8cfd90fe,luis munoz,42
983135,ivan ayllon,Delantero,53c2f200,gaston valles,50
561745,lautaro de leon,Delantero,61363329,daniel manzanares,44
939374,yoel lago,Defensa,18abe173,joseph aidoo,48
586736,joel lopez,Defensa,08ec5e71,javi rodriguez,42
652331,javi rueda,Defensa,08ec5e71,javi rodriguez,67
336163,jt marcinkowski,Portero,de301aee,jacob jackson,36
367552,dave romney,Defensa,ce44f0de,daniel munie,61
1214952,jamar ricketts,Defensa,67f5e064,rodrigues,43
1011269,chance cowell,Delantero,e46ee2e9,will richmond,54
465105,tomas romero,Portero,2f49476c,matt freese,43
831759,alex rando,Portero,2f49476c,matt freese,29
1042945,jonathan shore,Medio,f99f37fc,maximiliano moralez,42
1151028,zidane yanez,Delantero,83572e83,julian fernandez,57
1094203,adyn torres,Medio,6c3c3c3c,ajani fortune,50
627219,will reilly,Medio,bb4610ab,nicolas firmino,38
993685,tiago,Defensa,959686eb,nick lima,29
722649,damian rivera,Delantero,8087e6cb,jonathan mensah,43
606872,leonardo campana,Delantero,ab36595d,thomas mcnamara,52
1238056,jimmy farkarlun,Delantero,752ef25b,bryant farkarlun,75
1000274,brian romero,Delantero,dd97f441,idan markovich,54
950443,idan toklomati,Delantero,dd97f441,idan markovich,57
718244,carl sainte,Medio,2928c948,carle-fred sainte,79
1013473,alejandro urzua,Medio,16349210,alan velasco,44
875252,enes sali,Delantero,bcbc53d5,tsiki ntsabeleng,40
1214927,malik henry-scott,Delantero,fe4f3b39,tarik scott,64
289216,stephane sparagna,Defensa,c952f633,ulisses garcia,39
875638,brice negouai,Defensa,7c3ed041,leonardo balerdi,48
743494,amay caprice,Defensa,04ac78d2,bamo meite,45
855142,leo jousselin,Defensa,2e64644b,roggerio nyakossi,47
902467,noam mayoka-tika,Medio,57de24a3,darryl bakola,41
805476,paolo sciortino,Medio,58eee997,mason greenwood,40
955358,gael lafont,Medio,e0220b70,ismael kone,55
1021422,alexandre tunkadi,Medio,226673c2,bilal nadir,50
923836,alexis kabamba,Delantero,58aae0a9,faris pemi moumbagna,41
608739,sofiane sidi ali,Delantero,e0220b70,ismael kone,44
572925,iuri moreira,Delantero,58aae0a9,faris pemi moumbagna,44
503769,arthur okonkwo,Portero,43d66dad,alejandro medina,27
1078163,ayden heaven,Defensa,2803bc99,axel carrion,42
583952,james sweet,Defensa,ca39d38f,lucas souto,45
890721,myles lewis-skelly,Medio,1e72d119,felipe pena,34
604207,filippo rinaldi,Portero,8d957256,leandro chichizola,36
858677,peter amoran,Defensa,ec52b661,emanuele valeri,44
816791,federico motti,Defensa,4c6f9258,enrico del prato,53
708186,tjas begic,Delantero,2079b3cc,dennis man,40
182517,anthony partipilo,Delantero,64629ba4,ange-yoan bonny,44
883122,anas haj mohamed,Delantero,e72fa318,daniel mikołajewski,40
160668,antonio colak,Delantero,64629ba4,ange-yoan bonny,50
885228,alessandro vinciguerra,Delantero,3b387cc7,gianluca gaetano,53
295766,alessandro livieri,Portero,195f5e38,andrea fulignati,47
897645,thomas brahja,Portero,998e41b6,francesco tommasi,53
667627,yuri rocchetti,Defensa,d9624b51,federico ceccherini,48
539131,alessio brambilla,Medio,f71ad8cb,charles pickel,45
1008568,guido della rovere,Medio,66784dee,dennis johnsen,38
470422,triantafyllos pasalidis,Defensa,8650af85,gian marco ferrari,39
815554,emanuele elia,Defensa,beae7e04,davide gentile,44
1060339,niccolo guccione,Defensa,71dc23da,paolo ghiglione,58
951211,tommaso ferrari,Defensa,8650af85,gian marco ferrari,67
1012516,ciro borrelli,Medio,5f951ef1,andres tello,40
693352,iron gomis,Medio,daa4c94c,antonio iervolino,52
1129800,luca boncori,Delantero,59a3efba,nicola dalmonte,44
929494,chukwubuikem ikwuemesi,Delantero,80dbbd10,simeon nwankwo,33
880054,trivante stewart,Delantero,bf39bdec,ernesto torregrossa,40
928051,gerardo fusco,Delantero,ae7907a4,franco tongya,46
707970,gregor purg,Portero,f5181061,matteo grandi,33
1042581,eryk slowikowski,Portero,d34d8ed2,filip stankovic,32
1044795,lorenzo da pozzo,Medio,5cfc74fc,gaetano oristanio,42
935519,federico tavernaro,Medio,7cc89a5f,nicholas pierini,41
955312,javier orantes,Portero,036f15cf,ezequiel unsain,34
1094495,juan estrada,Defensa,7d014cb0,heriberto jurado,43
859020,bryan casas,Delantero,e2190ad8,bryan garnica,67
1087125,jose castro,Portero,e39a7e9c,jose corona,73
1087127,manuel carrillo,Medio,69c9ffe8,gilberto mora,43
1087119,arath egana,Delantero,3cd08ab7,efrain alvarez,48
1087120,daniel vazquez,Delantero,52cb922b,jaime alvarez,44
1086900,david sanchez,Portero,0810e384,carlos acevedo,37
1086902,jesus ramirez,Medio,06480ea8,tahiel jimenez,44
1091854,luis vega,Medio,a2b02a13,luis gutierrez castellanos,62
1127597,luis gomez,Medio,a2b02a13,luis gutierrez castellanos,57
1086901,emilio santillan,Delantero,dd986929,santiago munoz,60
1095269,sait tlaxcalteco,Medio,bce71c9a,isaias violante,52
1279910,klever castillo,Medio,d0846b6c,jesus gallardo,41
1121481,juan lopez,Medio,ef645a7b,juan dominguez,67
694157,diego abreu,Delantero,f40f4c38,alexis vega,45
745454,tony leone,Defensa,b7b20be7,antonio leone,78
984338,luis basulto,Defensa,cdbcee96,cesar bustos,50
1175776,rodrigo renteria,Defensa,8b47ce35,gerardo arteaga,52
1154124,christian franco,Defensa,8b47ce35,gerardo arteaga,45
1029947,ricardo renteria,Delantero,fa61a2db,german berterame,50
1063481,francisco valenzuela,Delantero,c570cf22,brandon vazquez,57
1099383,angel jordan,Delantero,fa61a2db,german berterame,43
1086757,aaron arredondo,Medio,2aa90e76,antonio alvarez,53
294894,leo suarez,Delantero,67d34a1b,erick sanchez,52
1065369,adrian fernandez,Delantero,c86041d7,brian rodriguez,58
1011028,diego reyes costilla,Delantero,e3cae82a,diego valdes,59
1095218,juan cantu,Delantero,5291f765,esteban lozano,42
1091807,luis jimenez,Portero,2f8bb62a,andres gudino,40
1006077,javier suarez,Defensa,70ec8358,jose suarez,75
971631,mauro zaleta,Medio,ffd2ca4f,amaury morales,62
1087355,louis victor derbez,Medio,e590bb10,luis romo,43
1150634,karol velazquez,Medio,f0acf582,charly rodriguez,45
1150510,bryan gamboa,Delantero,36c5f77b,gabriel fernandez,48
737127,pablo martinez,Defensa,a9a858b7,gabriel martinez,80
600730,jose gonzalez,Delantero,da23d58d,leo bonatini,48
1203193,david shrem,Portero,0b67818d,jose eulogio,35
955233,gael alvarez,Medio,ea868537,faber gil,48
950872,daniel hernandez,Delantero,2ac3c23f,sergio hernandez,72
1041454,abraham nuno,Portero,c882a4e6,sebastian jurado,36
294987,andrija vukcevic,Defensa,0a9a98f7,jose garcia,44
654326,salim hernandez,Portero,3cd3d7b0,jorge hernandez,75
1095188,yahir del aguila,Defensa,deee261c,kevin escamilla,45
386610,jonatan torres,Delantero,a0e1a373,antonio maria,37
748355,leonardo vargas,Delantero,a0e1a373,antonio maria,50
1089145,vinicius cortes,Medio,88e42551,cristian mares,41
1086749,samuel gonzalez,Delantero,7c2d1ba0,jair gonzalez,76
1232362,carlos garcia,Portero,a1bb9076,gil alcala,52
1095965,marco hernandez,Medio,bb8f1d0d,angel rico,56
1095864,santiago lopez,Delantero,9127eb4e,ali avila,43
1095110,christian garcia,Portero,aab63918,ricardo gutierrez,36
1098092,edson velazquez,Defensa,72c08f14,jose joaquin esquivel,50
955297,luis carrillo,Defensa,5cf71053,luis sanchez,50
1215056,yostin valadez,Delantero,fa66adb6,luis amarilla,37
1087209,eduardo moreno,Defensa,fc9d3b30,adrian mora,48
1087210,paulo ramirez,Defensa,b5dfc1d6,carlos robles,46
1094368,jorge san martin,Defensa,fc9d3b30,adrian mora,44
1087214,alejandro bravo,Medio,2b757c6a,aldo rocha,56
1150376,carlos cruz,Medio,45d89a1c,carlos guillen,71
1099706,luis egurrola,Delantero,d49b243a,uros đurđevic,46
1150375,sergio alvarez,Delantero,61088de3,eduardo aguirre,48
189532,martin melendez,Portero,af97bdc4,mateo morro,38
1252633,juan perez,Defensa,7c884b79,damian perez,73
866039,emmanuel ceballos,Defensa,12357769,santiago salle,39
664424,jorge clement,Delantero,ad6df5d4,rodrigo marquez,43
1020370,javier betegon,Delantero,37c0ecf8,javier vallejo,64
919482,martin ruiz,Delantero,ad6df5d4,rodrigo marquez,46
1285691,israel serna,Delantero,8f2ac304,santiago montiel,50
1086991,gabriel aguayo,Delantero,2fafa9ad,alfio oviedo,38
1124268,facundo insfran,Portero,2a80f49f,facundo lirussi,67
992045,jose recalde,Delantero,4b35fc17,lucas gonzalez,38
1094514,alexis fretes,Defensa,49ad3514,cristian riveros,41
741728,jhamir d'arrigo,Delantero,dcebe285,hernan barcos,43
1226891,celso rojas,Medio,c7528589,jose ricardo cortes,47
1250300,david chicoma,Medio,11d3a2a3,christian velarde,47
224677,johnny vidales,Delantero,dbb9ae9e,nicolas albarracin,31
738469,leonardo rugel,Defensa,46579983,leonardo mifflin,73
491569,leonardo mifflin,Medio,eae21dc6,alejandro ramirez,48
1226876,harol rodriguez,Medio,1bf8a86b,aldair rodriguez,77
1226877,yvan rojas,Medio,f7b6ea32,juan romagnoli,42
640821,samu,Portero,393f7c58,matous trmal,25
929510,filipp sukhikh,Portero,b3bb0a76,giorgi makaridze,33
796739,junior almeida,Defensa,edd65ae0,zainadine junior,67
351751,rodrigo borges,Defensa,e28ae695,vitor costa,40
856406,noah madsen,Defensa,47760615,goncalo cardoso,46
908929,facundo costantini,Defensa,3b87c918,matheus costa,52
587291,jhonnys guerrero,Defensa,bee587c0,rene santos,37
498234,tomas domingos,Defensa,3b87c918,matheus costa,44
710292,ibrahima,Medio,e60d17c2,brayan riascos,45
927713,bernardo gomes,Medio,afcff10b,nito gomes,67
689345,marcos silva,Medio,82cca681,val soares,55
314989,joao tavares,Medio,e40bdb5d,joao afonso crispim,52
504091,pedrinho,Medio,1c235226,paulo sergio mota,40
258624,euller,Delantero,812ce7e1,percy liza,38
481514,francis cann,Delantero,e60d17c2,brayan riascos,54
608943,lucas silva,Delantero,e6428440,luciano vega,61
193994,yves baraye,Delantero,e60d17c2,brayan riascos,48
465848,preslav borukov,Delantero,2ce5a500,pablo moreno,44
248901,platiny,Delantero,28cb9f21,geny catamo,44
126719,juan bernat,Defensa,57382429,jan-niklas beste,52
858252,diogo spencer,Defensa,33a68b9b,alvaro carreras,36
670718,diogo prioste,Medio,f0021247,joao mario,52
931415,joao rego,Medio,f0021247,joao mario,74
659713,gerson sousa,Delantero,57382429,jan-niklas beste,36
931900,gustavo varela,Delantero,d578db11,vangelis pavlidis,45
461505,ricardo silva,Portero,5c8beb50,babacar niasse,44
192507,leo navacchio,Portero,5c8beb50,babacar niasse,30
587181,iuri miguel,Portero,00d19548,pedro trigueira,46
919745,gustavo franca,Defensa,f6f756b0,jota goncalves,43
1194211,diego tavares,Defensa,7ec723b7,eduardo quaresma,48
235639,luis rocha,Defensa,29f81bd9,marcelo alves,43
512129,andre ceitil,Medio,9f936061,neto borges,43
476355,cicero,Medio,c51a704e,joao pedro,38
401736,yaya sithole,Medio,53ddba36,javier aviles,40
549041,samuel lobato,Medio,2a34574e,rafael barbosa,52
134608,helder tavares,Medio,ed21e2f8,iker undabarrena,47
236886,costinha,Medio,234204f4,tiago dantas,40
364403,rui gomes,Delantero,9f60d4b2,ruben fonseca,45
935996,luan,Delantero,fc2a8364,daniel,40
1091130,clinton,Delantero,c692cef2,telmo arcanjo,40
92044,luisinho,Delantero,c54ed705,bruno santos,40
1095825,gustavo franca,Delantero,a130741a,salvador agra,52
194330,roberto,Delantero,c54ed705,bruno santos,42
396333,javi montero,Defensa,da7f2781,amadou dante,50
629567,yanis hamache,Defensa,da7f2781,amadou dante,48
314137,eboue kouassi,Medio,49712367,oriol busquets,44
662415,vladislav morozov,Delantero,00f48ee7,uladzislau marozau,69
325456,carlos techera,Portero,ea3e6b8b,lucas machado,52
1140722,martin coirolo,Portero,be36a511,emiliano corujo,55
1247310,nicolas ramos,Defensa,960ca936,agustin acosta,44
1054365,federico pardinas,Medio,d9218bb5,nicolas fernandez,53
1066537,guillermo orono,Medio,8c4dff39,bruno todaro,44
1260249,jean franco martinez,Medio,a35ee3a5,mateo barcia,50
1281790,axel mendez,Delantero,2673e0a8,franco perez,43
1155426,carlos tombolini,Delantero,091a33fd,luis acevedo,36
1123014,bruno betancor,Delantero,2673e0a8,franco perez,46
1236728,rodrigo teliz,Medio,c87a951c,rodrigo teliz,100
980123,jairo o'neil,Defensa,e0d67155,nicolas baran,48
981115,lautaro de leon,Defensa,f1d7b956,diego lopez,46
1318153,joaquin robatto,Defensa,5aab20c4,agustin cayetano,52
1264736,martin pascal,Medio,1ba93e81,agustin baran,54
987238,elias peralta,Delantero,ac92429f,pablo olivera,54
1038567,andres fleitas,Portero,01e27d90,adriano freitas,69
1178893,alvaro san emeterio,Defensa,03c49ea2,carlos pimienta,47
901873,maicol borba,Defensa,93c53235,rodrigo canosa,38
1246435,ivan vega,Defensa,ab87a8de,facundo vega,67
1246433,denzel fischer,Medio,da1304a7,adrian leites,37
1327002,gabriel caccia,Medio,66db8df9,franco martinez,48
1273460,nicolas gonzalez,Medio,7337321f,brian gonzalez,73
1246432,santiago medina,Medio,e956d980,esteban da silva,52
1246447,lautaro gonzalez,Medio,7337321f,brian gonzalez,73
1319150,ayrton costa,Medio,94fd98c0,anthony sosa,67
365946,santiago bellini,Delantero,f5f7fbf8,flavio scarone,40
1246434,diago comesana,Delantero,89c06938,damian gonzalez,41
851542,luan brito,Delantero,b1a0fe80,brian mansilla,50
1080677,matias rodriguez,Defensa,05297530,lucas rodriguez,77
874844,lucas villalba,Delantero,6c060983,lucas viana,80
1203762,diogo guzman,Delantero,86dff811,santiago rodriguez,47
1282990,joaquin moreira,Medio,9c577087,bryan olivera,50
1246388,santiago vargas,Delantero,6a808a6e,santiago paiva,76
997814,gonzalo petit,Delantero,88f6ffd1,gonzalo carneiro,70
933913,juan foronda,Portero,f8cfae1f,ivan arboleda,56
1323237,jose heredia,Portero,f8cfae1f,ivan arboleda,40
1338429,brian lencinas,Defensa,ce3041e5,andres llinas,59
963055,cristhian machado,Defensa,001b4019,jhon largacha,47
1323239,angel espinola,Defensa,007be212,daniel mantilla,55
932652,alexander pinto,Defensa,bbc6ed5c,alex moreno,54
932112,alvaro cuestas,Defensa,e5cf6aeb,sander navarro,57
962377,shoham rodriguez,Defensa,6697cafb,jhoan hernandez,52
962392,jorge ascui,Defensa,cc3b4444,jorge enrique arias,62
963074,darwin vasquez,Defensa,17f1a378,darwin cortes,63
97795,ramiro mamani,Medio,c8d5ac07,juan ramirez,64
965784,walter pedrazas,Medio,c2a977d6,edgar guerra,44
932992,alexander vasquez,Medio,06d9a2de,larry vasquez,73
962378,jhonatan ascui,Medio,fdac9284,jhon cordoba,46
1038987,bayron zeballos,Medio,1f102340,nicolas arevalo,47
962805,angel garcia,Medio,ed8489d1,daniel giraldo,62
1323234,patrick claure,Medio,d1ca3243,beckham castro,43
1323235,mijael rojas,Medio,1f102340,nicolas arevalo,52
1323236,charlie garcia,Medio,7b4c7966,juan carlos pereira,55
1323238,roger carrasco,Medio,09e5ae16,emerson rodriguez,52
1323240,tony cruz,Medio,fdac9284,jhon cordoba,48
598936,sergio moruno,Medio,66294099,santiago giordana,47
871673,jhovany vera,Medio,942555a8,jovani welch,58
962391,neil vargas,Medio,001b4019,jhon largacha,50
1024045,lucas zamora,Delantero,c8d5ac07,juan ramirez,50
823516,pablo anibarro,Delantero,d3aa80bc,ramiro brochero,48
1323241,jhojan vargas,Delantero,c8d5ac07,juan ramirez,48
1338427,carlos olmos,Delantero,e7435d8b,ricardo rosales,59
1338428,benjamin mose,Delantero,c8d5ac07,juan ramirez,48
674320,patricio torres,Portero,07c1d7b9,santiago amorin,40
1338037,anthony vilche,Portero,618bc5a1,guillermo centurion,48
1338041,jose ignacio barrios,Defensa,a432ef6a,carlos santucho,46
1338042,lucas rodriguez,Defensa,2c3d372f,alan garcia,38
1338046,santiago alvarez,Defensa,dc9469ef,santiago merlo,73
259839,christian perez,Medio,cdcd2f56,cristhian tizon,67
1338039,victor ottonello,Medio,e9bde4cc,jonathan rios,41
1338043,tobias schiavo,Medio,cdcd2f56,cristhian tizon,48
1338044,bruno alvarez,Medio,495964bb,gustavo aprile,44
803654,mauro muhlethaler,Medio,0d479b47,mathias riquero,44
1338038,santiago curbelo,Delantero,4645e97b,santiago lopez,73
1338040,agustin lira,Delantero,c14bbc04,pablo silva,43
1338045,facundo nunez,Delantero,7b578fa9,facundo godoy,70
555431,jefferson luis,Portero,5dcf3e90,unai simon,50
867533,marcelo sousa,Defensa,9f323c71,oscar de marcos,64
1227761,leo cruz,Defensa,3ecc11d8,yeray alvarez,38
476337,yuri,Defensa,b6e50615,yuri berchiche,100
1001678,dudu,Defensa,be170419,unai nunez,29
53286,mauricio,Medio,2f5c78ca,mikel jauregizar,42
546173,ferreira,Medio,436a9dd0,ander herrera,57
898338,djalma,Medio,2381eead,javi marton,47
985251,bruno gomes,Medio,1f60244a,benat prados,43
1227760,natan,Medio,1f60244a,benat prados,47
1232718,bruno,Medio,1f60244a,benat prados,35
1247046,cleber lucas,Medio,dc1c2fce,alex berenguer,46
530289,luiz henrique,Medio,91f7631f,inigo ruiz de galarreta,39
1095706,thalisson,Medio,2381eead,javi marton,40
1129200,ryan,Medio,2381eead,javi marton,27
1143800,leonardo casaes,Medio,3b5d2ab7,peio canales,59
886949,robinho,Delantero,2381eead,javi marton,33
753322,lucas mineiro,Delantero,2ad0e5e5,nicolas serrano,50
1227759,luizinho,Delantero,2ad0e5e5,nicolas serrano,26
1063924,paul villero,Delantero,2381eead,javi marton,43
179055,olavio,Delantero,2381eead,javi marton,47
225414,rafhael lucas,Delantero,2ad0e5e5,nicolas serrano,43
594549,neto costa,Delantero,2ad0e5e5,nicolas serrano,48
601030,denilson,Delantero,2ad0e5e5,nicolas serrano,43
894533,joao adriano,Delantero,45c29ae7,alvaro djalo,58
1225467,carlito,Delantero,2381eead,javi marton,44
1285744,caua,Delantero,a461f098,adu ares,50
465555,djordje petrovic,Portero,6a713852,robert sanchez,27
669366,tom cannon,Delantero,97220da2,armando broja,43
1115518,mauricio cardillo,Delantero,35e2e0df,mauricio asenjo,70
741289,youssef enriquez,Defensa,8f6272c2,youssef lekhedim,62
743591,savinho,Delantero,f7e87032,viktor tsyhankov,43
396894,maxi gomez,Delantero,379652be,oscar melendo,35
360518,teun koopmeiners,Medio,a9202def,ederson,43
255450,aleksey miranchuk,Medio,a8567629,mitchel bakker,52
400489,eljif elmas,Medio,95df20b2,coli saco,40
67556,milan djuric,Delantero,c115db1e,dailon livramento,41
699315,bayron martinez,Portero,b3cc7854,claudio santis,41
1090856,vitinho mota,Medio,06d4b2e4,vitinho,100
103246,miler bolanos,Medio,62842524,mauricio alonso,43
630431,john santacruz,Delantero,bd6583dc,jordan rezabala,41
316877,mateos tello,Medio,65ce2b87,carlos perea,42
411222,jeferson padilla,Medio,847e27c0,jefferson vernaza,67
589526,jhonatan lima,Portero,248976be,marlon gonzalez,43
522018,ismael tejeria,Defensa,4b8150e0,maicol piriz,46
1234396,sebastian plata,Portero,9ea2208c,victor cabezas,34
1322658,gustavo mosquera,Defensa,09d9f0bc,juan camilo angulo,47
1353890,sergio sanabria,Medio,d2bc740c,fernando bracho,47
159143,delano van crooij,Portero,3457bd4b,dylan tevreden,45
860812,agustin anello,Delantero,ad0d3536,camiel neghli,44
668183,nico serrano,Delantero,8185305c,odysseus velanas,36
351216,manel royo,Defensa,95646f9b,damil dankerlui,40
1000684,tobias ramirez,Defensa,4c0c10de,tobias palacio,64
639648,tomas gimenez,Portero,b572afaa,matias ibanez,62
667375,juan antonini,Defensa,e2a379e3,andrew teuten,38
1240382,alan forneris,Medio,e699d3db,tomas galvan,56
440865,nicolas talpone,Medio,49434bac,natanael troncoso,44
813459,ignacio lago,Delantero,69d6c856,facundo taborda,44
1171744,bruno juncos,Delantero,9f8f3e36,joaquin ibanez,46
978951,romeo benitez,Delantero,02d5694b,bernardo benitez,70
984660,gabriel atamanuk,Portero,36fef392,agustin lastra,40
713782,gonzalo mottes,Defensa,78b5d5f3,ariel gonzalez,50
149490,gonzalo soto,Defensa,a6e316c1,ezequiel schelotto,47
857297,ignacio guerrico,Defensa,5a693c44,rufino lucero,55
579974,franco godoy,Defensa,398f2a56,fernando roman,54
659589,rodrigo gonzalez,Defensa,78b5d5f3,ariel gonzalez,73
842808,agustin colazo,Delantero,8bb3df10,matias pisano,44
1014363,elias torres,Delantero,4753f245,david torres,67
1123368,david martinez,Medio,6b084305,ruben martinez,73
1040204,nicolas vallejo,Delantero,37c0ecf8,javier vallejo,67
1107774,gabriel azcurra,Delantero,0f12c6ac,diego azcurra,71
1131421,agustin valverde,Medio,056798cb,claudio valverde,75
838406,gonzalo torres,Delantero,ee3af1c7,cristian torres,60
845336,nahuel ulariaga,Delantero,9a8e9ca7,silvio ulariaga,70
1225845,elias ocampo,Medio,abe57011,samuel beltran,46
1015246,baltasar rodriguez,Medio,3ae8029b,baltasar gallego,67
1224638,gustavo lescano,Portero,f90f059e,juan gonzalez,43
1131419,nahuel arias,Defensa,267c2050,oscar arias,62
1122183,ivan chaves,Portero,30c0c914,matias mansilla,38
1138427,gabriel diaz,Defensa,a1e5e726,martin aruga,42
540443,martin ferreyra,Defensa,a1e5e726,martin aruga,67
993291,facundo diaz,Defensa,5d88b1cf,facundo cobos,74
265307,diego martinez,Defensa,a1e5e726,martin aruga,62
503351,juan perotti,Defensa,5d59f2af,juan guasone,50
471638,emiliano purita,Defensa,e7427cf4,lautaro geminiani,62
457544,brayam sosa,Defensa,1990d38d,francisco alvarez,36
863672,ezequiel gonzalez,Medio,0b419c37,jonas acevedo,40
1170152,augusto picco,Medio,d016a159,nicolas castro,59
182301,arnaldo gonzalez,Medio,6cbfd71e,jorge valdez chamorro,49
671959,fabricio sanguinetti,Delantero,155924c8,mauro ortiz,39
730119,franco coronel,Delantero,000b1ef2,tomas caceres,37
1074969,ian subiabre,Delantero,afb7f0ea,adam bareiro,50
1068089,samuel lucero,Defensa,307002fa,esteban lucero,67
931404,maximiliano gonzalez,Medio,ab3ff6e2,david gonzalez,73
669587,gino barbieri,Defensa,6bdb7078,juan barinaga,46
1264273,juan martin velazquez,Delantero,e11f5921,matias marin,48
888761,facundo lencioni,Delantero,31d73bbd,nicolas fernandez,48
724220,ulises sanchez,Delantero,31d73bbd,nicolas fernandez,45
909154,daniel juarez,Portero,8a28ed4b,javier vallejos,43
1241850,lucas cuevas,Portero,cc5273ac,lautaro bursich,44
935331,andres meli,Defensa,f0ce425d,juan meli,70
879586,matias benitez,Delantero,0085841a,matias godoy,67
654814,ulises ortegoza,Medio,265893e5,diego ortegoza,76
1229026,sebastian zeballos,Delantero,e4a47bec,sebastian palacios,78
907116,facundo masuero,Portero,43d66dad,alejandro medina,45
907294,agustin alvarez,Defensa,d45a2d52,franco martinez,47
1225892,juan musacchio,Defensa,aa1f30ec,leonardo marchi,48
576029,andres ayala,Medio,b8131112,tiago banega,42
1276389,julian ledesma,Medio,c3d3449c,flabian londono,48
1230913,nahuel frascone,Medio,f980204c,franco vega,54
1241091,matias lucero,Medio,fd391e8a,daniel lucero,69
1207330,valentin serrano,Medio,f980204c,franco vega,52
639384,tomas ortiz,Medio,814104b9,tomas sives,64
1197310,facundo brestt,Medio,39c83069,juan cuesta,48
912299,lucas rios,Delantero,2aaca0b8,lucas brochero,67
1230399,luciano viano,Delantero,c3d3449c,flabian londono,50
847934,ignacio sabatini,Delantero,6a808a6e,santiago paiva,47
1147409,kevin pavia,Delantero,739efc07,juan peinipil,42
1241092,dylan cabral,Delantero,c3d3449c,flabian londono,44
1064936,gonzalo morales,Delantero,125e771a,javier morales,67
1138295,zinedinne la fuente,Defensa,208a7002,diego medina,39
1150627,fabio zamora,Defensa,bcac6451,enrique taborga,44
823507,jose herrera,Medio,bfebbc6a,julio herrera,80
661856,robson matheus,Medio,6c5b59c5,robson tome,72
427958,karl mboudou,Medio,005778a4,darlin rodriguez,50
756981,cristian canozales,Delantero,ea11b08c,cristian panesso,76
957625,ary oliveira,Delantero,a564c4e4,gary rea,60
1072321,moises paniagua,Delantero,ffc85c03,emanuel paniagua,71
745887,marc enoumba,Defensa,2ce16c5f,dario aimar,43
1026651,ronald bustos,Defensa,6a96c0be,carlos roca,50
1287008,dilan saavedra,Medio,dd22cc1b,abdiel ayarza,59
1139073,roberto diez,Defensa,8bca39cb,jose cespedez,48
1254113,jose ortiz,Defensa,8bca39cb,jose cespedez,57
1128828,fabio vargas,Defensa,ee2a3b83,jorge rojas,43
234567,jorge flores,Defensa,ee2a3b83,jorge rojas,70
389865,erwin sanchez,Medio,46f820df,fernando ibanez,57
353077,carlos anez,Delantero,732ff1e9,carlos ventura,71
573392,richet gomez,Defensa,acd77848,saul severiche,46
982882,daniel aponte,Defensa,ae9fa8e3,miguel angel becerra,48
1108812,kevin mamani,Defensa,772e88b5,denilson duran,46
980924,gustavo visalla,Defensa,96bdf262,juan gabriel valverde,39
981944,denilson duran,Medio,7b812ff9,juan carlos arce,47
661099,ronald cuellar,Delantero,780803d8,cesar menacho,52
197856,fernando arismendi,Delantero,7feef1ec,juan daniel ferrufino,51
981962,guilmar centella,Delantero,780803d8,cesar menacho,41
982860,ramiro eguez,Delantero,3cb7db30,matheo becerra,46
406766,bruno rodrigues,Delantero,e0016d00,breno,40
818068,magrao,Portero,db54ba30,bruno,36
594105,pedro augusto,Medio,5bb699c4,pedro borges,64
1083600,nathan fernandes,Delantero,fa00f0c9,nathan,100
1024605,andre henrique,Delantero,239bbd8b,nathan fernandes,47
984096,jair cunha,Defensa,ac31d35e,jair paula,70
1063811,miguelito,Medio,d66ed604,miguel terceros,67
884070,felipe andrade,Defensa,b14d84d3,felipe melo,71
752592,pedro barcelos,Defensa,69230314,rafael barcelos,73
743593,rodriguinho,Medio,1126f4e2,rodrigo,78
878037,gabriel grando,Portero,a24714b4,gabriel chapeco,69
1097784,dorival,Defensa,5b6e7010,ze ivaldo,50
1072630,vitinho,Medio,89e79167,vitor hugo amorim,33
